order_item_id,return_probability,risk_band
57740,0.5090025485029721,High
57920,0.5008565198718109,Medium
57947,0.503317495821085,Medium
58194,0.5018280522664349,Medium
58214,0.5071751903736096,High
59298,0.5019765824617538,Medium
59660,0.49345947712905225,Low
59940,0.4909191542389072,Low
60355,0.47154991958840353,Low
61360,0.48931753390252997,Low
61825,0.49162549595892874,Low
62009,0.49768233748295,Medium
62060,0.5009504019642954,Medium
62647,0.48960786437880366,Low
63048,0.5028273212237429,Medium
63812,0.4993806687324867,Medium
65250,0.5014394489331571,Medium
65544,0.49115021973871825,Low
66087,0.4859946770969619,Low
67635,0.48838591403655185,Low
68208,0.4948005604336507,Low
68700,0.5007473398415667,Medium
69156,0.49331539009435604,Low
70695,0.47903228592461267,Low
70794,0.48948046202813444,Low
71192,0.5151771245693605,High
71418,0.4985369955604849,Medium
71460,0.49558561984577537,Medium
71821,0.4820735271830751,Low
72461,0.48208615741462385,Low
73934,0.4776459538672097,Low
74524,0.5034370797772162,Medium
76527,0.49421234608231696,Low
76712,0.4781795532966022,Low
79509,0.4983965787013926,Medium
79684,0.49698800937988474,Medium
81761,0.4839710739138674,Low
83349,0.4767542022740482,Low
83719,0.49733157794024857,Medium
84415,0.49135187302961675,Low
84937,0.4897228892677319,Low
87298,0.4891623483398834,Low
91530,0.49925904975754987,Medium
91906,0.501094700494029,Medium
93772,0.4940450192723253,Low
93949,0.4869431020825875,Low
95427,0.499290492880167,Medium
95658,0.5071300418370378,High
96338,0.4917655573942428,Low
96890,0.49190978764214055,Low
98120,0.5006755320572357,Medium
98253,0.486011895028634,Low
98913,0.5239787692043676,High
98978,0.5002135145939003,Medium
100775,0.49222189223115353,Low
101015,0.49912865242452353,Medium
101203,0.5085560263066119,High
101409,0.47804046680625767,Low
101803,0.4883913789604746,Low
103840,0.5031272719154326,Medium
104191,0.5015655831418615,Medium
104811,0.5000957844672829,Medium
105935,0.4913919719870138,Low
107514,0.50582194311496,High
107731,0.5014537073786945,Medium
108567,0.5015953214928434,Medium
108784,0.47819120892505945,Low
110301,0.4932454613930124,Low
111202,0.4808737360432114,Low
111602,0.4901667221362461,Low
112343,0.4817716250346899,Low
112912,0.5012201993185955,Medium
113855,0.4895319157944391,Low
113929,0.49987795435972854,Medium
114466,0.49041297134833317,Low
116173,0.4991895802036741,Medium
117480,0.4813539306199436,Low
118205,0.5099751829009342,High
118211,0.49106385995259244,Low
118442,0.4778970744773662,Low
119475,0.4991348731256866,Medium
123319,0.5273674410475937,High
124196,0.5059051998485846,High
124823,0.5295023016317616,High
127110,0.49913032069399443,Medium
127138,0.5004246864922335,Medium
128332,0.500913329781725,Medium
128980,0.4983872075064791,Medium
129060,0.50212836692107,Medium
130006,0.5034966187432934,Medium
130370,0.5010056961426147,Medium
130750,0.4893894543201285,Low
131899,0.49252682369460965,Low
132121,0.48785839803352005,Low
132432,0.4906830058440259,Low
132474,0.4995140572571606,Medium
132852,0.49975850472624245,Medium
134307,0.49261052345519857,Low
134675,0.5017477291366641,Medium
134786,0.5103331522115471,High
135625,0.4983493791379951,Medium
135874,0.5014108347878753,Medium
136845,0.5008821735352466,Medium
137391,0.4925933945175705,Low
137409,0.5012404610993673,Medium
137780,0.45235305077299454,Low
138304,0.489391846829123,Low
139887,0.5025361954663806,Medium
140100,0.5053703732331911,High
140551,0.5026667374038137,Medium
142481,0.5110991675078006,High
142628,0.4899686008363304,Low
142869,0.5020038340896272,Medium
144802,0.5032687013695395,Medium
144862,0.5030660343688104,Medium
145010,0.5009945687496072,Medium
146023,0.5022625384158954,Medium
146220,0.5014554370624817,Medium
146443,0.49890971158458125,Medium
148540,0.49972483352468977,Medium
150759,0.49398835824564297,Low
152911,0.5242198162592335,High
153986,0.49990776772750634,Medium
154915,0.5034782041955391,Medium
155886,0.5007235436643681,Medium
155945,0.48995911997893277,Low
156914,0.5015412589691685,Medium
156917,0.492306264474567,Low
157864,0.47837972933549855,Low
158330,0.4909459227445051,Low
159537,0.5240595486128198,High
160587,0.4802112790057232,Low
161725,0.4928354591623161,Low
162242,0.46132052402068774,Low
162579,0.5133953952025899,High
163062,0.5084606613250211,High
163375,0.4905259180049998,Low
163516,0.49169233365607007,Low
164074,0.49974594601340083,Medium
165330,0.49134824742022437,Low
166464,0.45920687003275007,Low
168040,0.4990114205316706,Medium
171005,0.5007357766039214,Medium
171945,0.49923022834602243,Medium
172457,0.49519245106171716,Medium
174313,0.5097492582490399,High
174994,0.514643870424897,High
175315,0.4928102205860094,Low
177005,0.48704535961701867,Low
177610,0.4992206969170218,Medium
178245,0.47745336812926525,Low
178763,0.5072637858563898,High
2332,0.4799828667825559,Low
4541,0.49538461025774216,Medium
6590,0.49964949590074664,Medium
6717,0.4820160824628538,Low
7679,0.503199688816793,Medium
10741,0.5008264147193537,Medium
16568,0.48002300979271406,Low
16997,0.49650859830938127,Medium
17464,0.5059924087657951,High
19695,0.4996694959654989,Medium
23662,0.48087844381559175,Low
25171,0.4996860077647269,Medium
25612,0.5012899589684358,Medium
30076,0.5003966886761166,Medium
32620,0.5010096193637551,Medium
32772,0.5009219690199257,Medium
35456,0.48848408533140664,Low
36822,0.5004125266816158,Medium
37364,0.4776353804015664,Low
39629,0.5011327940974466,Medium
41267,0.49234681588385926,Low
47462,0.5026226951242526,Medium
49766,0.5003378899831342,Medium
51454,0.500556052783866,Medium
54546,0.5222404606506624,High
57796,0.4996425861329717,Medium
59816,0.5008042525275617,Medium
59888,0.4915095503011026,Low
62179,0.4921483977061418,Low
62308,0.5021317476357594,Medium
62589,0.4929274637791451,Low
63390,0.5008929558048351,Medium
64659,0.4964399532296054,Medium
66640,0.5081366359005048,High
66811,0.5240678515456277,High
73569,0.48901436127380704,Low
74363,0.5217873549372976,High
80105,0.5017453549272978,Medium
85434,0.4998727704154371,Medium
93628,0.5007347553380241,Medium
94887,0.495677843168439,Medium
98907,0.5004147638882201,Medium
99982,0.48724681401735853,Low
100816,0.499282386319553,Medium
102310,0.49201222922990234,Low
103033,0.4989661059497397,Medium
106289,0.5011340382734594,Medium
113426,0.5215223087100315,High
116776,0.5029130889941265,Medium
118047,0.4896597544885155,Low
118368,0.507065065125622,High
121750,0.4819495109630049,Low
123938,0.49071487320842344,Low
125054,0.5021333998834215,Medium
125226,0.5023952714167705,Medium
126041,0.47284095948717497,Low
126985,0.5237553691763576,High
127004,0.4930532118079005,Low
129152,0.5044862978507847,Medium
129740,0.5018594845226131,Medium
136162,0.4802951598296806,Low
136420,0.492517940364504,Low
137901,0.4895231801070499,Low
138121,0.4997787310469873,Medium
144439,0.5000128684304327,Medium
146243,0.526964398395469,High
146262,0.4605278917300873,Low
147366,0.4767227547668806,Low
148021,0.4779752940746034,Low
149832,0.5000048172529667,Medium
152962,0.49903998079970824,Medium
158529,0.5015622103904999,Medium
158989,0.5068240472990004,High
163890,0.4899034561236422,Low
164848,0.4734379516377502,Low
165901,0.5002305407908797,Medium
169086,0.5028740311348567,Medium
169197,0.5019742304777085,Medium
170010,0.4920706954764592,Low
174114,0.46027900507342345,Low
176584,0.5076994613399869,High
178634,0.4998316908124333,Medium
19069,0.47896024454207253,Low
170807,0.4824026148470771,Low
33565,0.49367689105427764,Low
49148,0.4934362656177794,Low
143826,0.4868746229541101,Low
109663,0.4956004675616397,Medium
92929,0.49233800223677276,Low
148705,0.4995261413489525,Medium
78855,0.4957673939167033,Medium
93246,0.4998223584155528,Medium
6935,0.48915989593037645,Low
82817,0.489831837537227,Low
32190,0.49162656202309835,Low
102121,0.4921549729245068,Low
157454,0.49839433870948124,Medium
137896,0.47275360084296886,Low
30708,0.4941543047173389,Low
141273,0.49069085243780464,Low
23331,0.4792331210274874,Low
130191,0.5036599224214464,Medium
141224,0.47829570782938385,Low
11802,0.4945254918059042,Low
111424,0.49277308228376177,Low
62950,0.49233695832775043,Low
151906,0.4934187172439674,Low
5831,0.5029160633418099,Medium
49497,0.49979232495139114,Medium
88313,0.4943184253000275,Low
110992,0.5028617377320086,Medium
167362,0.501527442090536,Medium
89005,0.5000847396768554,Medium
98295,0.4965867101268588,Medium
163711,0.4920881520209683,Low
5751,0.5011113330346877,Medium
175319,0.5047812476325887,Medium
114471,0.5016360834064464,Medium
22931,0.5019554432888048,Medium
71770,0.5087845390243229,High
2240,0.5286740881474857,High
12515,0.4907951977125745,Low
14958,0.5236975883289878,High
19757,0.5153845999057544,High
21404,0.5233494755253504,High
31630,0.4983020391809418,Medium
70339,0.5103333400065315,High
72253,0.4933662141982112,Low
97179,0.5249657954201551,High
105580,0.5166311113149301,High
107633,0.5240828929335172,High
110020,0.5008026891485641,Medium
114557,0.5226599139234982,High
115658,0.5095187499960953,High
122594,0.49785591271305357,Medium
128846,0.5225807973019366,High
140914,0.5245070600304726,High
148064,0.4995098206404976,Medium
164260,0.5313498059712797,High
166415,0.521907276018385,High
176242,0.522918826454474,High
40261,0.5000460952667917,Medium
47402,0.5214777535841704,High
59185,0.4991863953254012,Medium
69163,0.5225190522762796,High
111081,0.5147526864243921,High
161980,0.5007999328962683,Medium
4881,0.5051399362803597,High
83396,0.5014433434649279,Medium
125399,0.49991100949348816,Medium
2983,0.4928277422598633,Low
14230,0.5028903036626701,Medium
40546,0.5084335310127417,High
53786,0.5003206269625998,Medium
100687,0.5021668028677796,Medium
109953,0.5016285050091711,Medium
119461,0.5015587286765097,Medium
120617,0.489936055171364,Low
142907,0.5077633010364788,High
144598,0.5004721851163648,Medium
145697,0.5027953606744219,Medium
164622,0.4938208889565427,Low
169308,0.508101564476591,High
31747,0.5114513081076739,High
32488,0.5162050572922262,High
53398,0.50107892443299,Medium
66851,0.5000553919348507,Medium
166731,0.501260510482476,Medium
6906,0.5004314547372344,Medium
8572,0.4906304409227408,Low
9484,0.491209681851902,Low
13585,0.4923606549764297,Low
21506,0.4840990403918262,Low
52803,0.5008110330094129,Medium
57694,0.511789991005973,High
66796,0.5060908189197966,High
69310,0.4913620257715625,Low
71413,0.5175730546944358,High
73976,0.491501323463351,Low
74294,0.489384817574359,Low
77738,0.49015396454383287,Low
79494,0.5071627193088165,High
84662,0.4912308912861876,Low
84878,0.49012731891584843,Low
85882,0.5085975243594871,High
92192,0.4898690032063472,Low
98202,0.4891681153406709,Low
102805,0.48682443947465054,Low
117956,0.4953665912530933,Medium
123776,0.4915708992001432,Low
125250,0.4908242194231598,Low
131976,0.49165914737043687,Low
135027,0.5006876610579704,Medium
140621,0.48098201292338477,Low
170134,0.5013956360530414,Medium
173259,0.4823440481863722,Low
173723,0.4965358229843142,Medium
1723,0.4897599052450266,Low
6667,0.49192335113671865,Low
45497,0.4885042421779364,Low
57885,0.4920200855631504,Low
68803,0.507225466717128,High
81759,0.4822335012911552,Low
83562,0.4921775159561259,Low
104157,0.48734350361454404,Low
113348,0.4858105507612997,Low
149164,0.49177545881883145,Low
154762,0.4909495877929832,Low
121909,0.49610559791943803,Medium
179649,0.4970778609946331,Medium
34555,0.49749368198616384,Medium
16938,0.49924707133304996,Medium
55580,0.4989632495420996,Medium
105857,0.5012267189950497,Medium
11370,0.4935116882593655,Low
5079,0.49733820761788033,Medium
113452,0.5025492504925971,Medium
118667,0.4965355121559747,Medium
26488,0.5017777581299142,Medium
172881,0.504929397372225,Medium
174397,0.5033633487514412,Medium
37478,0.5047491690685769,Medium
89700,0.5038282095560763,Medium
162947,0.5039761493084657,Medium
14401,0.5020046618034286,Medium
4351,0.4931493607969614,Low
10858,0.49216944932771806,Low
14983,0.49294732215580583,Low
23192,0.48983969460212085,Low
86322,0.49216029326381705,Low
92904,0.4977530358147013,Medium
146094,0.491964865350734,Low
170626,0.4912090652029059,Low
19192,0.48977777691902585,Low
41437,0.4910441039731959,Low
100120,0.4917696574365996,Low
81821,0.5173658252294734,High
122074,0.511178672676338,High
175978,0.5120667249517601,High
56786,0.5134174314098405,High
118923,0.5112010017361265,High
14258,0.49943840782714816,Medium
114663,0.5088944494876776,High
24633,0.4910427826123567,Low
74365,0.49054435795676765,Low
123423,0.49110419871534733,Low
97786,0.483212854868739,Low
24597,0.48757940011442935,Low
26753,0.4921846159086429,Low
38319,0.5010376304932315,Medium
106152,0.4983547771205292,Medium
136646,0.4874038344671592,Low
158935,0.4936603562980236,Low
28498,0.49987969165497254,Medium
31524,0.5023819222425081,Medium
99685,0.5023611056607047,Medium
74120,0.5514391927258326,High
141732,0.551906537509767,High
35609,0.5029802690497276,Medium
150712,0.49986739375660916,Medium
48048,0.5082199045579927,High
49569,0.5070860938461854,High
80380,0.5022831716269678,Medium
82640,0.5009478487560967,Medium
161033,0.5059229663107925,High
109854,0.5030670055588939,Medium
120849,0.5083744112911386,High
15091,0.49754594849026657,Medium
63617,0.5027158403975835,Medium
118186,0.5006250225770622,Medium
157280,0.5017587832803737,Medium
171246,0.49914173737600415,Medium
1075,0.4853431998978242,Low
17000,0.4848812178289259,Low
21827,0.5091956607889633,High
23094,0.5078478772284488,High
30236,0.5095970447991816,High
31694,0.5092310450152344,High
33716,0.5105481498791408,High
37598,0.5095366467003639,High
39225,0.509980236220164,High
43117,0.4986552246985098,Medium
54773,0.4855705633652179,Low
57645,0.48465263551540116,Low
58452,0.5085510431412249,High
59268,0.4887893561430043,Low
66397,0.48938387236271136,Low
70320,0.5026052476727727,Medium
74759,0.4899863221146323,Low
87834,0.4861123319430463,Low
92952,0.4945980848629683,Low
97030,0.507574583466552,High
100443,0.49270200054232216,Low
105044,0.5031079767104727,Medium
125253,0.5060428743196458,High
128823,0.4883814687675876,Low
133119,0.5057891268118754,High
134711,0.4918754164821654,Low
139289,0.4885245730900684,Low
143959,0.4948311082320327,Low
146173,0.5072805068351792,High
153292,0.48749790314252445,Low
153774,0.4866305957378451,Low
153996,0.4942939180665169,Low
155104,0.4874751865777652,Low
158256,0.47732539986128264,Low
158420,0.48501295623206364,Low
160746,0.5079689966073634,High
164265,0.487560939968248,Low
174382,0.4953104258713152,Medium
175432,0.5085662706736523,High
177507,0.4796376003525549,Low
1665,0.5081662891565587,High
11219,0.505838794499629,High
28515,0.493402220431213,Low
39917,0.5086168839396469,High
42969,0.49198831606427396,Low
58256,0.5082304104417076,High
91083,0.5011807916499608,Medium
97043,0.4854882879683157,Low
101528,0.4877288607219117,Low
108132,0.48847781388026945,Low
139482,0.5074290953466503,High
175720,0.509859443347863,High
178123,0.48756296965073337,Low
28,0.49279884511211347,Low
1811,0.499927810568819,Medium
2408,0.4862925217794349,Low
10772,0.4776437516059141,Low
12835,0.48374696307426385,Low
16525,0.4835132678919361,Low
16806,0.5065504690290924,High
20207,0.5102288479784632,High
24636,0.4911495770230734,Low
25625,0.49517690336729364,Medium
28000,0.5299235957957344,High
36529,0.5007744294743219,Medium
39196,0.492806391232029,Low
39376,0.5130208147044396,High
43225,0.5029532025496941,Medium
47954,0.5000380111055467,Medium
48033,0.500687981350101,Medium
48411,0.5221454219162085,High
51130,0.5016116761126898,Medium
52914,0.48892962100943915,Low
54293,0.512691513897727,High
60673,0.506714842072508,High
62700,0.5052504846308384,High
63882,0.524486549478837,High
67512,0.49841174787674114,Medium
67704,0.5016921260009256,Medium
69336,0.5008274987794897,Medium
78031,0.5001979106919724,Medium
80990,0.5108174675727455,High
84862,0.5091482908658312,High
85199,0.5025279359394748,Medium
91413,0.5035337718025164,Medium
94178,0.5512017295760746,High
95334,0.48998978424939754,Low
99692,0.4987153887373543,Medium
100726,0.509770458898684,High
100806,0.5018731251738747,Medium
102459,0.49321510465001567,Low
106266,0.5291118329123311,High
109521,0.503035960048405,Medium
112116,0.5075630227322583,High
120664,0.5052390595769286,High
120779,0.5080528654898641,High
122437,0.49894808493047194,Medium
124117,0.4991169482133245,Medium
124309,0.5006604187640452,Medium
125014,0.5003421430770428,Medium
125994,0.49950083919356936,Medium
126537,0.4925195839053476,Low
127343,0.48958347739514674,Low
132794,0.49071354168045317,Low
139633,0.49785733037603525,Medium
140297,0.49242618018240714,Low
142108,0.4954041936770019,Medium
144054,0.48988595866109136,Low
144824,0.5005329521946636,Medium
147270,0.5074716365349059,High
152983,0.50159511377407,Medium
154273,0.5074777428970585,High
160206,0.5137067791383998,High
163875,0.5233173803407305,High
165410,0.5233623615717307,High
167953,0.4918495019964922,Low
176840,0.48838532037361276,Low
177785,0.4976851760934119,Medium
34778,0.49303728681093584,Low
38613,0.4942620709310127,Low
39361,0.4720237208126539,Low
40368,0.48848184785104887,Low
53105,0.49227182925964275,Low
55375,0.5003154092668479,Medium
56399,0.4987185973541916,Medium
68889,0.5029021782847133,Medium
71924,0.5002105314741153,Medium
84618,0.5005027928067922,Medium
86628,0.5217753833208888,High
103951,0.5000828664753858,Medium
126128,0.5011303945836233,Medium
142008,0.5280899381122078,High
148130,0.4890972903641958,Low
148297,0.48014252087977377,Low
150211,0.5227705916998993,High
163986,0.5521094103475538,High
64675,0.4802538993820143,Low
144723,0.5051968747533687,High
10980,0.4945050763758432,Low
34845,0.4833345041498274,Low
52207,0.49311729315703434,Low
53636,0.4831178012923918,Low
53801,0.49302171266368383,Low
66838,0.49783996433023137,Medium
86319,0.49422600377780834,Low
89143,0.483271402899055,Low
99240,0.49478444249886655,Low
103086,0.48368323180723416,Low
114885,0.5083228973835536,High
116912,0.48237605850319726,Low
118441,0.4813974202781754,Low
123021,0.48311925508004583,Low
124153,0.5014709017326776,Medium
142356,0.49176739553344645,Low
146332,0.4942016358685212,Low
158918,0.49436183286459856,Low
27563,0.5023482512127374,Medium
61610,0.5023553593164887,Medium
100340,0.49435429841280604,Low
146053,0.5069722094559419,High
951,0.4922267898104678,Low
1770,0.49217994472901216,Low
2079,0.5025529478054034,Medium
2220,0.47836746968457783,Low
4220,0.5023160357434423,Medium
4795,0.49926605258162177,Medium
7292,0.5064957892158225,High
8341,0.5233636384058773,High
9411,0.49566226452777157,Medium
11378,0.5071131274040934,High
11438,0.4917520241181896,Low
12233,0.49296932332880866,Low
12928,0.48836218912642826,Low
13351,0.4998906361039147,Medium
13566,0.4874192698618799,Low
13647,0.49992823971333833,Medium
14681,0.4937890206162248,Low
14880,0.48620768013451815,Low
17915,0.47923078217678455,Low
20389,0.5055285490512075,High
20617,0.4946689235886966,Low
22501,0.49305047220483617,Low
23070,0.5088740603310338,High
23913,0.5108280875769113,High
23930,0.5011424903679461,Medium
24167,0.47845726042097725,Low
24952,0.5111508972735203,High
26902,0.503394968861974,Medium
27844,0.5081200370065169,High
28625,0.49519574304851993,Medium
30716,0.47852660158632465,Low
31703,0.48546168970901404,Low
31998,0.4605780173426463,Low
32635,0.5021129705566424,Medium
34398,0.47925026001074417,Low
34534,0.4948033047693317,Low
36772,0.49496264945217305,Medium
39004,0.4997307002402843,Medium
39734,0.5021976032352953,Medium
40168,0.4951977069861301,Medium
42345,0.501749746281822,Medium
42965,0.476815353450824,Low
43061,0.5009563423487922,Medium
44543,0.5038445065147338,Medium
46225,0.5019447130631709,Medium
46432,0.5094218824852214,High
47456,0.5003011935235554,Medium
47807,0.49440931936187243,Low
48587,0.498004335668528,Medium
48632,0.5079344033186814,High
51287,0.48601988516294803,Low
51556,0.47792569809767216,Low
51669,0.49517938831527775,Medium
52109,0.4804164351346386,Low
54012,0.4938334703264348,Low
54220,0.4935365943584177,Low
55717,0.49242132554755635,Low
57109,0.49995098377664826,Medium
61518,0.4942559979947364,Low
62176,0.5028984811486289,Medium
62537,0.5018517992765557,Medium
62784,0.4797678570498285,Low
64735,0.5099949330312323,High
65187,0.5003615897091991,Medium
65900,0.48702407675856235,Low
67318,0.5004546547444563,Medium
69727,0.5067613956273438,High
73091,0.5101618730485417,High
75444,0.4949023021979609,Medium
77574,0.5098167524784748,High
79160,0.492979537117267,Low
79790,0.5008339305677849,Medium
79856,0.4562374151035653,Low
80278,0.5049557374250907,Medium
81629,0.4924454262757853,Low
82585,0.4797160808982998,Low
82632,0.5113930964591781,High
82920,0.5113264365511703,High
87749,0.5080727254840101,High
88058,0.5092111025810927,High
90078,0.4913188216116573,Low
90342,0.4943830317042639,Low
90705,0.4924636561692716,Low
91748,0.5093238519665241,High
92100,0.49527878612911136,Medium
92388,0.4935365389874133,Low
92907,0.5145791704246654,High
93378,0.5084244519926808,High
94361,0.49816548108093606,Medium
94525,0.5162139464749314,High
97251,0.4791188231723511,Low
99228,0.4874264062247914,Low
100052,0.4999737180746661,Medium
101731,0.4728095599381658,Low
104203,0.4939512193047229,Low
105298,0.4862944367982336,Low
106178,0.49242613684023934,Low
107278,0.4947087317959648,Low
108450,0.48593277495208187,Low
110547,0.4863758898313902,Low
116340,0.5017514701101092,Medium
120339,0.47796145980582533,Low
122595,0.49128020933860994,Low
123180,0.4992145731923952,Medium
123217,0.48358896799285966,Low
125335,0.4834139264377082,Low
126511,0.5116701711731806,High
126649,0.4926482849529324,Low
126681,0.4923261648913205,Low
127122,0.5052950644409545,High
129806,0.4866627402749934,Low
134664,0.4776392144470683,Low
136212,0.5046863013630389,Medium
136547,0.497516670647003,Medium
137452,0.5088559857076974,High
138093,0.4871859358337641,Low
140042,0.49430078142013967,Low
142854,0.48001117459219433,Low
144695,0.48824159973429143,Low
145997,0.4906671896145307,Low
150199,0.5109600365819921,High
150644,0.5017169569554555,Medium
151875,0.4877760190828666,Low
152087,0.49673299018407363,Medium
152124,0.4770588191266822,Low
153432,0.5001740361215433,Medium
159782,0.48622983424205996,Low
160732,0.4941789779736287,Low
161492,0.5015239842184925,Medium
162024,0.4943992690485432,Low
162545,0.4890410837086288,Low
163317,0.48694343451252114,Low
163485,0.49519400242639794,Medium
163833,0.5010110006342191,Medium
164533,0.5028724959884849,Medium
164679,0.5082019747523842,High
166157,0.5089040238586725,High
166617,0.4927442260071208,Low
167173,0.5002126540511765,Medium
168390,0.47920819091503974,Low
168543,0.5033370536722929,Medium
171135,0.49258247537429173,Low
172119,0.5089311064068783,High
173072,0.504347671150719,Medium
175789,0.5047394635314497,Medium
177462,0.5083058943771372,High
178118,0.5030200223926999,Medium
5878,0.5079931403554693,High
9238,0.49978209655350003,Medium
10787,0.4846583813621189,Low
11951,0.5105277192796072,High
12626,0.5001478560274284,Medium
12740,0.48898580012661097,Low
14800,0.5015953199893358,Medium
17599,0.4954797834881049,Medium
20892,0.5092816533228496,High
23556,0.4989544933882431,Medium
24029,0.5161190996764491,High
31503,0.5035568915861971,Medium
33277,0.4947673402690427,Low
33340,0.49228736878555673,Low
33874,0.5139151833637073,High
34404,0.5077344060610376,High
37461,0.5178783875922576,High
37562,0.5102057565950584,High
39241,0.4952807863529758,Medium
40926,0.5161975349131648,High
42179,0.49347990006082965,Low
46523,0.5093149334875036,High
47311,0.4886129734065579,Low
54043,0.49507480958693645,Medium
54739,0.5114758136438597,High
59154,0.4931189667953617,Low
59857,0.4999269922078845,Medium
59969,0.47849715221386274,Low
66591,0.5065065585739251,High
70487,0.5017867693699013,Medium
71255,0.5162930691139652,High
72045,0.495334494828285,Medium
79582,0.49306726848624827,Low
80554,0.5070080898727346,High
94855,0.4770415929137639,Low
96398,0.49854366547058127,Medium
97813,0.5152241467267656,High
98559,0.4927606594076115,Low
100118,0.5019723308833443,Medium
100140,0.5086644311330394,High
101481,0.5165500308609802,High
104169,0.5101237724878255,High
104448,0.4951676108115733,Medium
105581,0.4958620430842941,Medium
106242,0.49533136812780193,Medium
109843,0.47803848579636554,Low
116097,0.5079561410498702,High
116174,0.5009488656728276,Medium
121505,0.47870085072038177,Low
123222,0.4927015854752799,Low
124266,0.4944219748203447,Low
124654,0.4951972298590513,Medium
124708,0.511332961185413,High
135161,0.5066300578855001,High
137418,0.4879326575144828,Low
140077,0.4923706536289451,Low
142571,0.5008553038277629,Medium
143293,0.5086311401290521,High
144026,0.5007732328778595,Medium
147399,0.49740340061646576,Medium
152528,0.5036619868176533,Medium
153535,0.4876517721044785,Low
155902,0.5104571029766664,High
156588,0.4981528967380853,Medium
158468,0.477032670733714,Low
162682,0.5059664148353916,High
162931,0.4933878540589056,Low
168333,0.5077765508417634,High
169264,0.5002349875961032,Medium
169916,0.4872605600592887,Low
173027,0.5093624986936729,High
173462,0.5010770056272023,Medium
173619,0.5112356711209156,High
174450,0.5002382324751777,Medium
174824,0.5173347728467035,High
175227,0.5025844012497708,Medium
176781,0.5115636048201575,High
2686,0.5106023728750295,High
3488,0.46124872058935706,Low
13620,0.511855416118142,High
14585,0.4892762517589383,Low
16435,0.49717663744729773,Medium
17266,0.4872442247027274,Low
18510,0.49960001573716695,Medium
22226,0.5095407730672965,High
23895,0.4798055866687115,Low
24247,0.5236329612573482,High
27179,0.48221095390064384,Low
27946,0.4916160054572538,Low
29657,0.5248310010843507,High
31158,0.5022311763731371,Medium
33391,0.5083013933544651,High
34261,0.4921208122365763,Low
34596,0.5067256080545276,High
36254,0.5061514189706886,High
38683,0.463649260488821,Low
40506,0.4995654536361107,Medium
42883,0.46583688403961815,Low
48351,0.5027225440896264,Medium
49252,0.49982236639655003,Medium
51707,0.502190993715886,Medium
52637,0.5248108141536614,High
52860,0.4628029033930228,Low
53582,0.5218296765808527,High
54025,0.49729623607803947,Medium
55531,0.5047907729360691,Medium
61973,0.501048626556249,Medium
64044,0.5020445185390724,Medium
64438,0.4805960629376151,Low
68456,0.5015644292512775,Medium
69448,0.5090953559280147,High
73355,0.48850534336080953,Low
79759,0.5296330700847561,High
80021,0.5208235349401439,High
82651,0.5146606540838,High
83722,0.502005099504821,Medium
83924,0.5089665378569578,High
88776,0.4889722273958613,Low
89003,0.5025711419596666,Medium
89394,0.5009932335041902,Medium
89531,0.5009228039662919,Medium
90537,0.5015764643222348,Medium
91730,0.5039018533882318,Medium
94009,0.501634493506626,Medium
97839,0.501491733038016,Medium
98169,0.48139462302299313,Low
101633,0.49632622089531453,Medium
102017,0.49978067359644957,Medium
103254,0.5044479183111377,Medium
106273,0.5102679226266498,High
106385,0.502989556626835,Medium
106594,0.48302640165623606,Low
106752,0.5022564568386081,Medium
107882,0.49171116418307664,Low
107979,0.49944211094225743,Medium
108608,0.4892479737863983,Low
110094,0.5013360408353188,Medium
113593,0.5073004024192971,High
116458,0.5163916130042564,High
117423,0.49952573638573294,Medium
117586,0.48979920514435016,Low
125121,0.5009503643263677,Medium
125635,0.5239202672175938,High
132544,0.5097248655984811,High
133936,0.49934871916821333,Medium
135646,0.5014380358400852,Medium
137380,0.5118242080499917,High
140745,0.5118759868381633,High
145116,0.5222614964604698,High
147212,0.4996888305120338,Medium
147567,0.4817339615311894,Low
148360,0.5102813729588814,High
150670,0.4940705696225691,Low
150919,0.5070239432224569,High
151738,0.492546953829311,Low
155563,0.5224195204666668,High
159098,0.5121433885945545,High
160367,0.5053090322258074,High
160871,0.4921048589023011,Low
161521,0.5023127777696806,Medium
162008,0.48605275991303926,Low
162338,0.5243095351881473,High
164857,0.4830913530685388,Low
165430,0.5216134285947049,High
167078,0.4998325551578106,Medium
174829,0.4815037440043013,Low
176560,0.5036811473371727,Medium
14824,0.48862681433306865,Low
17563,0.5100891307882202,High
21098,0.5193542896697919,High
31702,0.5023143068386688,Medium
36191,0.49496719624696195,Medium
46309,0.5049900542349356,High
48027,0.499877092768345,Medium
49429,0.5109234387397252,High
54413,0.5241913479111889,High
56927,0.5023790517517921,Medium
56983,0.49943601815477073,Medium
58398,0.5091195015010268,High
61299,0.5240296853761851,High
70739,0.4796271588025677,Low
71957,0.4995432947713785,Medium
72290,0.5016689101604361,Medium
75528,0.5004602045816183,Medium
78985,0.5000661454290047,Medium
78999,0.4545952744449955,Low
84188,0.5012587764734041,Medium
86199,0.5138295006975953,High
86626,0.5084459478912543,High
87127,0.5015715011568174,Medium
114585,0.5018381836009866,Medium
120489,0.4960332761056431,Medium
121141,0.5105308257878036,High
123840,0.5140404981900556,High
124771,0.5141503350115251,High
125080,0.45204290099536354,Low
137758,0.5016881643757908,Medium
142855,0.5025502098176933,Medium
