brand,categories,products,orders,items,net_sales_value,net_profit_value,net_margin_rate,observed_return_rate
Krazy,4,7,43,43,1605.75004196167,866.5388642753369,0.5396474181104344,0.6
Casual Moments,3,32,202,202,7200.9600620269775,2881.5125014574623,0.4001567119713137,0.37037037037037035
Mud Pie,3,5,25,25,862.9200134277344,462.8551269590157,0.5363824221904869,0.0
Dr. Rey Shapewear,2,11,60,60,1265.4100217819214,613.0950812528828,0.48450310231424937,0.2631578947368421
Bus Stop,2,3,10,10,279.9400100708008,104.45760351067185,0.3731428154348249,0.5
Seafolly,1,35,208,208,15954.700012207031,9312.814977380476,0.5837035463064294,0.3176470588235294
Jolt,5,10,73,73,1967.8999996185303,919.5598799574622,0.46727978054561475,0.17391304347826086
Grenier,1,2,9,9,288.0,123.75000017881392,0.4296875006208817,0.0
Joe's Jeans,7,109,713,717,83980.6999912262,39724.00284784395,0.47301347633437296,0.2692307692307692
Xscape,1,1,6,6,232.29999542236328,146.34899730647356,0.630000000819564,0.0
Spreadshirt,1,1,4,4,139.5,77.56199998129159,0.5559999998658895,0.0
Aeropostale,5,21,137,137,3549.5900287628174,1644.5424910371723,0.46330491062664075,0.3333333333333333
D.E.P.T.,7,19,96,96,5948.059940338135,3171.948803587377,0.5332745189866157,0.2222222222222222
Chaus,6,17,96,96,4239.470014572144,2181.900230529104,0.5146634421353034,0.34375
Stohlquist,1,7,45,45,1460.360008239746,679.9007406042911,0.46557063790305625,0.5
Hatley,4,31,172,172,4248.310085296631,1863.9919432652036,0.43876080272870516,0.3103448275862069
Reef,2,19,131,131,5698.3000202178955,2491.8586547588015,0.437298605885535,0.32558139534883723
Saddleback Leather Co.,1,5,29,29,732.0,463.5300013329834,0.6332377067390483,0.5
Shadowline,3,28,151,151,4948.150005340576,2130.322698139533,0.43052912620681655,0.38596491228070173
Marc Ecko Cut & Sew,7,30,199,199,8288.280048370361,4208.358191149079,0.5077480691517566,0.375
Curious Designs,2,2,14,14,326.5500068664551,187.0533040136106,0.5728167205034155,0.0
Brixton,7,17,111,111,4544.090034484863,2300.76514183471,0.5063203247238331,0.16666666666666666
Famous Stars and Straps,4,20,142,142,5187.479999542236,2390.117117036631,0.46074724475998835,0.2857142857142857
Avenue,6,6,43,43,1506.4999980926514,788.3319987167156,0.5232870890904789,0.21428571428571427
N2N Bodywear,4,9,51,51,1264.0,630.3219998171553,0.4986724682097748,0.18181818181818182
Commando,2,14,83,83,2826.0,1361.80800162768,0.48188535089443735,0.4074074074074074
dollhouse,7,21,105,105,1843.640001296997,943.3595018150498,0.5116831383303673,0.3333333333333333
Caribbean Joe,3,6,38,38,991.6000022888184,510.77672121124596,0.5151035901898623,0.21428571428571427
Toddland,6,10,76,76,2521.1999893188477,1341.5383927439511,0.5321031248720552,0.13793103448275862
JM,2,2,16,16,415.5999984741211,195.7843994759977,0.47108854714827186,0.16666666666666666
Bottoms Out,3,49,339,339,6073.099994659424,3449.412991608726,0.5679822487102268,0.3076923076923077
Everly Grey,1,13,68,68,3247.5,1840.0944952333812,0.5666187822119726,0.39285714285714285
Arena,2,8,55,55,2604.900016784668,1141.1096030997774,0.43806272630313636,0.3181818181818182
bSoft,2,6,35,35,1171.8599967956543,493.55837697200934,0.4211752072104179,0.2222222222222222
TRUKFIT,4,4,26,26,1169.0,566.2889979826286,0.48442172624690216,0.4666666666666667
Ecko Unltd.,4,17,112,112,3410.1299962997437,1598.5532870233178,0.4687660847996623,0.23404255319148937
Threads4Thought,3,7,60,60,3954.0000038146973,2005.1435023884846,0.5071177289969611,0.3888888888888889
55DSL,4,7,39,39,1419.2000007629395,713.5157997525305,0.5027591596455437,0.3125
Lytess,1,2,13,13,588.9400100708008,280.606064950774,0.4764595037736361,0.3333333333333333
Chestnut Hill,4,16,117,117,4151.280035018921,1965.57654136573,0.4734868582183643,0.34782608695652173
Reyn Spooner,3,14,106,106,5614.5,2342.546495630231,0.4172315425470178,0.2972972972972973
LRG,12,56,390,391,17350.85995697975,8587.373438296425,0.49492494663597186,0.26356589147286824
Huafeng,6,8,61,61,3165.9300117492676,1724.939064410691,0.5448443452663732,0.23529411764705882
BBW Boutique,4,4,19,19,931.9799957275391,480.3070189131233,0.5153619402937692,0.5
Impact Fitness,2,12,63,63,3987.0,2255.0484951017424,0.5656003248311368,0.2
Rich & Skinny,3,12,66,66,5120.429998397827,2303.7086329244253,0.4499053074927792,0.17647058823529413
Susan G. Komen for the CureÂ®,1,1,12,12,349.6500053405761,170.62920256972978,0.4879999998956918,0.5
stonepowerss,1,12,67,67,2552.5500373840327,1319.9154182264515,0.5170967851345863,0.3235294117647059
A-Line,1,1,4,4,149.85000228881833,70.57935118563317,0.47100000071804965,0.0
Bjorn Borg,4,21,143,143,2437.450015068054,1259.4378604384863,0.5167030514073219,0.3090909090909091
Michael Kors,11,52,353,353,28376.530406951904,15762.61465927349,0.5554806889080365,0.3181818181818182
Beauty and the Beach Blue Label,1,2,10,10,309.9300117492676,170.49147582772252,0.5500966972041726,0.5
Elixir,2,2,17,17,549.8600120544434,236.68810494918898,0.4304515690545501,0.1
Swim 365,2,15,85,85,4119.459945678711,2363.2087934158008,0.5736695645978529,0.45454545454545453
Eva Varro,1,1,7,7,199.9600067138672,99.78004331744373,0.4989999998360872,1.0
The Trendy Me,1,2,26,26,1099.7800369262695,654.2691383125045,0.5949090875854546,0.2222222222222222
RAY&LI,1,1,11,11,399.9200134277344,260.3479274661708,0.6509999968111516,0.0
Guy Harvey,3,9,69,69,1925.2000274658203,807.3370695289518,0.4193523052208065,0.28
eVogues Apparel,10,78,443,444,10026.65018081665,5146.528976738264,0.5132849839106574,0.28205128205128205
Sons of Anarchy,4,11,57,57,3155.8400382995605,1645.091317942928,0.5212847603103931,0.12
Sakkas,3,5,24,24,791.8199996948242,357.22364016567604,0.45114248226030385,0.4444444444444444
Royal Silk,3,7,47,47,1635.0,837.349999891594,0.5121406727165713,0.125
PJ Harlow,2,3,19,19,712.0,301.4080004990101,0.4233258433974861,0.0
Siwy,2,7,47,47,4853.0,2465.9699973911047,0.5081331130004337,0.4
Blue Star Inc.,2,3,17,17,359.9199981689453,160.12591917161822,0.4448930873145193,0.3333333333333333
Splendid,9,24,144,144,8810.149993896484,4539.556991821766,0.5152644387401679,0.2894736842105263
Ardyss,1,4,28,28,2667.0,1243.778002155479,0.4663584560013045,0.2
Assets,2,17,90,90,1429.0,657.656001156196,0.4602211344689965,0.36666666666666664
Lysse,1,4,28,28,1240.0,523.9119985550642,0.42250967625408403,0.14285714285714285
CoffeeShop,1,1,3,3,153.60000228881833,85.70880144996642,0.5580000011250377,0.0
Allen Allen,4,15,82,82,4152.739978790283,2176.098156304663,0.5240150280101508,0.17647058823529413
BG,1,2,8,8,376.6900024414062,167.68005084370708,0.4451406986034613,0.0
Intimates Boutique,1,7,31,31,597.9700050354004,281.0293226310092,0.4699722732988455,0.5
FMF,2,6,37,37,1591.6800155639648,826.7968074323896,0.5194491350948065,0.38461538461538464
Dotti,1,1,5,5,208.0,114.39999976754189,0.5499999988824129,0.0
Comfort Colors,5,13,77,77,1988.9000263214111,983.7298821197066,0.49461002016233746,0.3170731707317073
Vista,1,1,5,5,210.52000427246094,111.15456165355681,0.527999997138977,0.0
Weathertamer,1,1,4,4,158.33999633789065,85.66193819811704,0.5410000011324884,0.5
Hermanny by ViX,1,3,17,17,1194.520004272461,694.2341212566319,0.5811824990569872,0.16666666666666666
Condor,1,1,6,6,317.40000915527344,178.37880474974847,0.5619999987538904,
Mad Engine,2,6,46,46,959.7100028991699,423.3355822459833,0.4411078148264963,0.2916666666666667
PEZ Candy,1,5,31,31,2346.720001220703,1299.0382359922326,0.5535548490303515,0.16666666666666666
Etnies,2,3,28,28,1274.9999923706052,628.5874942106091,0.49300980233096114,0.4166666666666667
Va Bien,1,3,16,16,824.0,370.26600083336234,0.44935194275893486,0.0
TRUNKS,2,4,30,30,1107.950008392334,462.75540216860026,0.41766812461157077,0.0
No Fear,1,1,7,7,324.0,151.30800020881,0.46700000064447533,0.0
Danny & Nicole,3,10,57,57,3331.0900115966797,1433.3991777387587,0.4303093500171412,0.23529411764705882
Hard Tail,5,19,120,120,6857.959991455078,3525.398515847016,0.5140593587946872,0.2682926829268293
Bacci,1,1,4,4,216.0,94.82400027941914,0.4390000012936071,0.0
Jerzees,3,20,121,121,2501.4799880981445,1338.6476511438766,0.5351422587880225,0.25
Knox Armory,1,1,6,6,218.39999389648435,118.15439694533345,0.5410000011324881,0.3333333333333333
Independent Trading Co,1,3,19,19,781.2400093078613,381.3075448177085,0.4880798989743593,0.125
Mountain Hardwear,7,66,390,390,51542.50995826721,28448.815924522984,0.551948594423464,0.29411764705882354
Brabag,1,4,14,14,764.3500099182128,363.3207050627761,0.4753328976886548,0.16666666666666666
Taillissime,3,3,16,16,559.8800201416016,269.7945094119869,0.48187915215076266,0.3333333333333333
Necessary Evil,2,3,27,27,2334.780055999756,1322.499720010379,0.5664343913731449,0.0
DC Shoes,3,3,17,17,319.560001373291,150.9402810766411,0.4723378408686437,0.3333333333333333
Alpha Industries,3,25,151,151,26145.1099319458,14693.812359818061,0.5620099666081038,0.2413793103448276
Out of Print,2,4,32,32,806.0,410.83599995821714,0.5097220843154059,0.46153846153846156
Luli Fama,1,8,50,50,2760.5,1583.9744944898412,0.5737998531026413,0.3684210526315789
HOBO,2,20,122,122,7506.180057525635,4167.8375936332395,0.5552541454763797,0.20588235294117646
Ice,4,34,192,192,6349.509952545166,2596.5959928332827,0.4089443141659226,0.2535211267605634
2EROS,1,1,5,5,168.0,72.57600000500679,0.4320000000298023,0.25
Le Mystere,3,18,104,104,6141.849998474121,3020.959760967125,0.49186479020452323,0.23255813953488372
Squeem Magical Lingerie,2,6,35,35,2524.089994430542,1248.433679059077,0.4946074354772501,0.2727272727272727
Josie by Natori,2,12,55,55,2695.3999938964844,1132.4989943466933,0.4201599009093811,0.3333333333333333
Bella Materna,2,11,72,72,3589.5899963378906,2023.0673739333315,0.5635928827518659,0.20833333333333334
Trash Nouveau,1,1,5,5,284.89999771118164,145.29899876902252,0.5099999997764826,0.0
SLS3,1,1,4,4,231.80000305175778,125.8674011320829,0.5429999977350234,0.0
Majamas,2,5,33,33,937.0,492.1959999296814,0.5252892208427763,0.16666666666666666
Emanuel by Emanuel Ungaro,1,1,5,5,291.70000076293945,173.56150010621548,0.5949999988079071,0.0
Vedette,1,6,32,32,1693.0000038146973,833.7840030712576,0.49248907335650377,0.2
SmartTuxedo,2,7,46,46,2489.2999382019043,1487.2602650753392,0.5974612549701953,0.2727272727272727
Ever-Pretty,1,8,61,61,3351.939987182617,1823.9980557285035,0.5441619070458406,0.36363636363636365
As U Wish,1,3,26,26,792.620002746582,424.3232625976817,0.5353426120048943,0.2857142857142857
Nantucket Brand,2,9,62,62,3621.0,1806.602998657152,0.49892377759103895,0.21739130434782608
Black Clover,1,1,8,8,413.0,216.4120000861585,0.5240000002086163,0.0
Emerson Street,1,1,2,2,118.0,60.297999992966645,0.5109999999403952,0.0
Jack O'Neill,1,1,6,6,297.2500038146972,160.51500179417428,0.5399999991059303,1.0
SOLOW,3,3,21,21,850.4000091552734,384.3478021953523,0.4519611924476999,0.2222222222222222
Neil Allyn,1,3,22,22,615.5400009155273,282.4219810070921,0.45881986643764816,0.5
Giorgio Cerruti,2,23,159,159,7934.099739074707,4760.979108198649,0.6000654472178194,0.3114754098360656
Elvis,1,1,12,12,599.5000076293944,381.282004816562,0.6359999999403956,0.0
CEP,2,3,21,21,1116.200023651123,579.3525110409742,0.519040045480285,0.25
Mountain Khakis,3,13,82,82,5068.989833831786,2861.853698993328,0.5645806744161441,0.48148148148148145
Pajama Jeans,1,1,5,5,239.83999633789062,114.16383865353822,0.4760000016540289,0.0
Tribal,2,4,16,16,608.9100151062012,283.0976473973586,0.4649252605050075,0.375
CB,1,1,7,7,299.950008392334,175.17080567883403,0.584000002592802,
DB Life Dana Buchman,1,1,8,8,359.9400100708008,217.40376484378962,0.6039999965578318,0.0
Tiana B,1,7,47,47,1812.5899715423584,1024.959717247587,0.5654669469319827,0.47368421052631576
The Irish Linen Store,1,2,10,10,419.9300117492676,153.39443317622658,0.3652857116290501,0.5
Beach Native,1,1,3,3,179.9700050354004,95.5640725826177,0.5309999994933605,0.0
See Thru Soul,2,10,55,55,909.7999992370605,434.60739983374475,0.47769553769861234,0.38095238095238093
Connected,1,1,4,4,240.0,125.7600000500679,0.5240000002086163,0.0
Bobi,1,2,9,9,555.0,301.8600006401539,0.5438918930453223,0.0
James Jeans,3,8,52,53,4673.279987335205,2401.065472337239,0.513785923129843,0.3157894736842105
Magic Suit,2,8,40,40,2964.4799995422363,1653.2900160345841,0.5576998381806856,0.38461538461538464
Canterbury of New Zealand,4,5,36,36,887.2799949645996,453.104818021551,0.510667230854933,0.4
Beyond Yoga,2,10,55,55,3272.0,1923.5899937814102,0.5878942523781816,0.35
Akademiks,1,1,11,11,512.0,271.35999965667725,0.5299999993294477,0.3333333333333333
Revlon,1,1,4,4,256.0,121.34400022029877,0.47400000086054206,0.0
Gilden Tree,1,1,4,4,192.0,79.87199985980988,0.4159999992698431,1.0
Crooks and Castles,2,2,10,10,352.0,147.77600049972534,0.4198181832378561,0.0
Kushcush,1,1,4,4,192.50999450683594,111.07826648118956,0.5769999981857836,0.3333333333333333
Extreme 80s,1,1,7,7,389.6999816894531,197.1881907551877,0.506000000052154,0.5
Cole Haan,3,11,69,69,6219.350009918213,3484.879055431268,0.5603284989386047,0.32142857142857145
La Leche League,2,13,62,62,1699.0199928283691,856.5142632263223,0.5041225334850108,0.4
Affinitas Intimates,1,7,39,39,881.5000019073486,413.40150137350713,0.46897504308452437,0.5
Marmot,3,12,67,67,8045.0,4664.684992078692,0.5798241133721183,0.29411764705882354
TD,1,1,7,7,329.94998931884766,169.26434399448857,0.5129999984055758,0.5
maxandcleo,1,18,113,113,10647.709991455078,5695.750564205569,0.5349272819015997,0.2727272727272727
Smith Optics,3,4,25,25,1168.7200298309326,656.4087980774336,0.5616475985034585,0.3333333333333333
Zobha,3,3,14,14,887.3999633789062,508.7104299868551,0.5732594669599321,0.3333333333333333
Ash City,1,1,8,8,271.9599914550781,124.28571671095366,0.4570000022649764,0.4
Sunset,1,2,10,10,416.0,235.5039990991354,0.5661153824498447,0.0
Gaiam,3,4,20,20,898.9499988555908,361.5847983849112,0.4022301561212827,0.1
'47 Brand,1,1,5,5,207.0,105.155999885872,0.507999999448657,0.0
Rosa Faia by Anita,2,2,10,10,483.0,239.01600002660416,0.49485714291222394,0.2857142857142857
Frank Dandy,1,2,14,14,759.0,329.198999337852,0.43372727185487747,0.4
Dept Denim Department,1,3,17,17,1324.9600219726562,805.8133097078191,0.6081793385041839,0.14285714285714285
Enro,2,3,17,17,1064.5,545.454499588348,0.5124044148317031,0.2
CoreyLynnCalter,5,6,40,40,3065.9500274658203,1671.4956215962386,0.5451803214737402,0.23076923076923078
Braveman,1,4,16,16,949.3499603271484,560.6971774082809,0.5906116825612583,0.0
Ariat,3,11,69,69,4367.369962692261,2070.171353465165,0.4740086988620973,0.18421052631578946
Lorpen,2,5,32,32,657.2899904251099,308.2012566927614,0.4688969270525916,0.35714285714285715
Gore,2,2,6,6,369.95999908447266,170.6224499879714,0.4611916164185451,0.3333333333333333
Skedouche,1,15,97,97,5270.309852600098,2710.202134322306,0.5142396197038078,0.43243243243243246
Turkishtowels,1,5,35,35,2359.739944458008,1245.2426541917093,0.5277033416823058,0.375
Vince,2,6,36,36,3504.8800201416016,1643.4129198917299,0.46889277534394286,0.35714285714285715
LANHUACAO,1,2,8,8,419.9399871826172,216.2690936493516,0.5150000005960464,0.5
Gift Warehouse,1,1,6,6,431.6999816894531,252.97618892264666,0.5859999991953373,0.0
Henry & Belle,1,1,9,9,504.0,245.9519999474287,0.48799999989569187,0.0
Willow & Clay,1,1,8,8,436.5,279.796498705633,0.6409999970346689,0.0
7 Diamonds,6,15,109,109,10685.869941711426,5658.63489429131,0.5295436801269018,0.28205128205128205
John Varvatos Star USA,1,1,5,5,300.0,187.2000005096197,0.6240000016987324,0.0
Victorinox,5,11,84,84,5104.389999389648,2507.669541912459,0.4912770266794486,0.3076923076923077
Tony Hawk,1,3,20,20,1065.0,511.484998986125,0.4802676046818075,0.5
Design History,2,13,70,70,6928.799957275391,3779.673319975387,0.5455018680408933,0.26666666666666666
William Rast,1,4,24,24,2036.0599975585938,934.0850204623001,0.4587708719695619,0.08333333333333333
Fratelli Orsini,1,2,10,10,427.7499847412108,261.28839150419674,0.6108437190530269,0.6666666666666666
Alex Evenings,2,14,63,63,5508.139999389648,3320.869389332454,0.6029021393247878,0.3333333333333333
LINCS DC & Co,2,2,20,20,1998.5,1148.9555033771321,0.5749089333886075,0.5714285714285714
N-Fini,1,1,8,8,545.6499786376952,275.553239659231,0.5050000008195638,0.5
Flattering Me,1,1,12,12,948.0,440.82000074163074,0.4650000007823109,0.0
Blarney Woollen Mills,1,6,43,43,3333.8499908447266,1742.3348479331821,0.5226194498006527,0.15384615384615385
Anue,1,1,4,4,319.7999877929687,142.63079470339113,0.4460000004619359,0.0
JOHN DEERE,1,1,4,4,239.9699935913086,144.22196609831482,0.6009999997913837,0.0
Chap,1,1,4,4,160.0,100.64000010490417,0.6290000006556511,
King Formal Premium,1,1,7,7,327.9599914550781,181.033915635066,0.5520000010728835,0.6666666666666666
Onyx-Arctic Shield-X-System,1,1,4,4,329.9599914550781,182.46787476085396,0.5529999984428287,
Psycho Bunny,3,8,51,51,3730.0,1755.234999639215,0.47057238596225603,0.2916666666666667
Grenade,2,5,34,34,1471.7899742126465,736.4310344932458,0.5003642145933282,0.2857142857142857
Brooklyn Industries,1,1,8,8,588.0,252.25199972838163,0.428999999538064,0.0
ViX,1,3,19,19,1336.0,742.2879975922406,0.5556047886169465,0.2857142857142857
Nanette Lepore,1,2,5,5,480.0,255.3599989414215,0.5319999977946281,0.5
Elie Tahari,2,5,36,36,4534.8300857543945,2788.3470192991263,0.6148735380534702,0.4166666666666667
Green 3 Apparel,1,1,5,5,429.50000762939453,205.30100369805098,0.4780000001192093,0.0
STATE O MAINE,1,10,69,69,1714.7399921417236,1036.374398199262,0.6043915712870395,0.3
Gaspar Gloves,1,1,6,6,440.0,242.00000032782555,0.5500000007450581,0.0
LeSportsac,1,3,16,16,497.7999954223633,298.38679797760096,0.5994110098864741,0.5
Softies by Paddi Murphy,1,2,27,27,2167.0,902.4819985833019,0.41646608148744896,0.1
Cashmere Boutique,5,21,152,153,28150.0,15303.223999149399,0.5436314031669414,0.24074074074074073
Caravelli,1,9,65,65,4687.649856567383,2848.027470184659,0.6075597703174398,0.16666666666666666
Arborwear,1,2,16,16,1139.399963378906,676.562675825867,0.5937885708013464,0.5
575 Denim,1,1,5,5,359.9599914550781,176.74035594390273,0.4910000003874302,0.0
Kassatex,1,1,5,5,269.9699935913086,150.10331690342008,0.5560000017285347,0.6666666666666666
Corcini,1,1,3,3,269.9699935913086,146.86367632359145,0.5439999992959201,
Skirt Sports,1,1,8,8,720.0,420.47999884933233,0.5839999984018505,0.0
Sperry Top-Sider,1,1,8,8,552.0,296.97599932551384,0.5379999987781048,0.3333333333333333
TEXTILE Elizabeth and James,4,12,72,72,6530.040004730225,3094.178365333436,0.4738375818665855,0.2857142857142857
Creative Irish Gifts,1,1,5,5,189.97999572753903,97.45973785918412,0.5130000002682208,0.6666666666666666
Antique Rivet,3,13,105,105,7621.100006103516,3613.885206295156,0.47419469674993125,0.28888888888888886
Pure Handknit,1,2,10,10,692.1600036621094,383.8645222792733,0.5545892860730274,0.0
Tolani,2,3,20,20,1640.0599975585938,861.3061981287628,0.5251674935129873,0.5
Sheer Iridesscent,1,1,12,12,1173.6000366210935,609.0984182893393,0.5189999993890523,0.0
Parkhurst,3,4,17,17,1278.0,662.7960013374686,0.5186197193563917,0.2
Sweatsedo,2,5,25,25,1378.0,786.7099977210164,0.5709071101023341,0.2
Gottex,1,10,64,64,7175.5,4219.8259882438,0.5880880758475089,0.3103448275862069
One Teaspoon,1,1,6,6,594.0,315.4139996990562,0.5309999994933606,0.0
Equmen,1,1,4,4,396.0,228.0959997698665,0.5759999994188548,0.0
COOGI,2,2,12,12,1524.9699935913086,818.2335882751828,0.5365571727403242,0.6
Trendy Tummy Maternity,1,1,8,8,699.9299850463866,408.0591803746534,0.582999998703599,0.0
A.B.S. by Allen Schwartz,2,2,16,16,785.4000091552734,409.5294057954609,0.521427808787429,0.16666666666666666
Gold Hawk,1,1,1,1,103.5,45.3329999120906,0.4379999991506338,0.0
Maggy London,1,1,6,6,524.9499893188475,291.87219447977577,0.5560000007972122,0.0
Mother,1,1,9,9,648.0,301.96800031140447,0.46600000048056245,0.25
Debbie Katz South Beach,1,2,16,16,1592.0,878.5279974415898,0.5518391943728579,0.0
Patagonia,2,2,16,16,1159.900001525879,573.8606302011858,0.49475009004763953,0.5
Miraclebody by Miraclesuit,1,1,3,3,220.0,97.6800000295043,0.44400000013411045,0.0
laundry by SHELLI SEGAL,3,14,84,84,10528.220016479492,5930.758710706517,0.5633201720160945,0.2857142857142857
Acne,1,1,7,7,574.9499893188475,205.25714449047896,0.35699999704957014,0.0
QT,2,10,72,72,1211.6300048828125,628.779451796371,0.5189533514871859,0.21739130434782608
United Face,3,13,76,76,11932.0,6563.096007609274,0.5500415695280988,0.4166666666666667
Kashwere,1,2,10,10,869.8999938964844,316.61249563489116,0.36396424629998003,0.16666666666666666
Akomplice,1,1,3,3,120.0,50.15999972820282,0.4179999977350235,0.5
Leonardo Valenti,1,1,8,8,960.0,499.19999957084656,0.5199999995529652,0.0
Kashwere Comforts,1,1,7,7,600.0,268.79999935626984,0.4479999989271164,0.5
Pencey,3,3,9,9,205.0,115.84999936632813,0.56512194812843,0.75
MagicSuit,1,1,10,10,999.9199829101561,550.955909629898,0.5509999990463257,0.4
Bill's Khakis,1,5,53,53,5100.0,2756.799993594177,0.5405490183517995,0.4444444444444444
TexereSilk,1,1,5,5,375.0,136.50000002235174,0.36400000005960464,0.0
Velvet,6,8,51,51,2750.2900104522705,1522.9973386706918,0.5537588155731413,0.45
66 North,2,2,15,15,1589.9400329589844,882.5947382650065,0.5551119664698542,0.2857142857142857
Maui Jim,2,8,50,50,7167.580047607422,4161.977337269609,0.580667018662582,0.16666666666666666
Prom21,2,6,39,39,4147.0,2249.874002280645,0.5425305045287304,0.29411764705882354
Obermeyer,1,2,8,8,807.0,424.4550003132317,0.5259665431390728,0.0
Warm Things,1,3,20,20,2075.840087890625,912.8506774822033,0.4397499994374812,0.3
FactoryExtreme,4,14,88,88,15036.619705200195,8593.023238358528,0.571473070864907,0.2564102564102564
BGSD,2,9,49,49,7279.680023193359,3989.083213171946,0.5479750758910507,0.26666666666666666
VILEBREQUIN,1,2,11,11,1126.9500274658203,426.5841089913482,0.37852974718906623,0.0
Salomon,2,3,13,13,1339.9399871826172,680.8062727852549,0.5080871377058691,0.4
Robin Piccone,1,1,2,2,130.0,78.12999973073602,0.6009999979287386,
Carmen Marc Valvo,1,1,6,6,675.0,380.69999828003347,0.5639999974519014,0.3333333333333333
Makia,1,1,11,11,1251.0,651.7709996458143,0.5209999997168779,0.3333333333333333
J.Lindeberg,1,1,6,6,697.5,364.0949999168515,0.5219999998807907,0.0
World Industries,1,1,7,7,700.0,361.19999922811985,0.5159999988973141,1.0
Intimo,4,44,261,261,10584.950008392334,5899.777674091796,0.5573741651509101,0.21176470588235294
34 Heritage,2,2,8,8,1095.0,574.994999631308,0.5251095887043908,0.0
Scott James,1,1,5,5,148.0,80.21599991619587,0.5419999994337559,0.5
Cohesive,1,1,7,7,1050.0,647.8500025346875,0.6170000024139881,0.0
Alice & Olivia,1,1,7,7,760.0,339.7200004756451,0.4470000006258488,0.6666666666666666
Billionaire Boys Club,1,1,5,5,620.0,264.1199994087219,0.4259999990463257,0.3333333333333333
Berek,1,2,8,8,1119.9300384521484,659.7987802435473,0.5891428549907037,0.0
Mara Hoffman,2,2,9,9,1277.2499694824219,692.2787835761764,0.5420072813598951,0.0
L1,1,1,10,10,1529.5499725341797,812.191034640719,0.5309999994933605,0.0
John Varvatos,1,1,8,8,1189.9300384521484,622.3334079472502,0.5229999981820583,0.0
Prada,2,3,18,18,2654.0,1442.5480020456016,0.5435373029561423,0.25
German Wear,1,1,2,2,375.3999938964843,162.92359818456464,0.4340000022202729,
Costa Del Mar,2,6,36,36,5415.299957275391,3098.1421342920785,0.5721090537431378,0.3
GaelSong,1,1,7,7,945.0,511.24500107020145,0.5410000011324884,0.0
Queenshiny,2,5,36,36,6974.0,3752.79400434345,0.538112131394243,0.3333333333333333
Red Valentino,1,1,5,5,579.0,269.8140002782457,0.46600000048056256,0.5
Oxfords Cashmere,1,3,18,18,3696.0,1977.119999859482,0.534935064897046,0.2
City Lights,1,1,4,4,399.8999938964843,157.1606987811952,0.3930000029504298,0.5
Tom Ford,1,8,51,51,9202.570098876953,5685.3828856206455,0.6178038118193164,0.1875
Raven,1,1,4,4,615.0,304.425000641495,0.4950000010430813,0.3333333333333333
GPUFashion,1,1,9,9,1720.0,954.5999994874,0.5549999997019768,0.0
Dolce & Gabbana,3,4,33,33,6228.0,3686.364007710479,0.5919017353420808,0.1111111111111111
Prairie Underground,1,3,15,15,2920.0,1540.487997546792,0.5275643827215041,0.2
Magaschoni,2,7,38,38,12534.0,7142.7399885728955,0.5698691549842744,0.29411764705882354
Sitka Gear,1,2,18,18,4015.89990234375,2329.906838413617,0.5801705458479786,0.3333333333333333
Autumn Cashmere,1,3,14,14,2955.0,1724.8830036073923,0.5837167524898113,0.3333333333333333
ILSE JACOBSEN,1,1,6,6,1380.0,770.040001552552,0.5580000011250377,0.0
erin Erin Fetherston,1,1,7,7,2415.0,1410.360006261617,0.584000002592802,0.0
Unicorn London,1,1,4,4,1190.969970703125,715.7729521441224,0.6009999997913837,0.5
NAU,1,1,5,5,1659.8000488281252,1072.2308279814245,0.6459999978542328,0.0
Extenders,1,1,6,6,3.5,1.4735000068321824,0.4210000019520521,0.6666666666666666
Nice Shades,2,5,47,47,372.7799949645996,146.9286176240603,0.3941429787239874,0.30434782608695654
Chasse,1,1,5,5,10.170000314712524,5.888430200252385,0.5790000017732382,0.3333333333333333
Greatlookz,3,11,62,62,411.24000239372253,212.2007712934226,0.5160022615948263,0.3333333333333333
Dasha,1,1,7,7,15.800000190734863,9.416800134219974,0.5960000013001263,0.6666666666666666
blank apparel,2,2,7,7,34.489999771118164,19.530669874134404,0.5662705133007665,0.5
Burlington Socks,1,1,9,9,36.0,13.931999936699867,0.386999998241663,0.0
Wise Guy Productions,1,1,6,6,23.69999885559082,14.978399348071214,0.6320000030100346,0.0
Gloves Online,1,1,5,5,14.84999942779541,9.489149668438731,0.6390000022947788,0.5
Soho Girls,4,25,129,129,778.9699807167053,345.8428709732943,0.4439745812221099,0.42424242424242425
Plain Hats,1,1,10,10,34.92999839782715,20.92306909068913,0.5990000014426187,0.5
Seinfeld,1,1,7,7,30.0,14.580000042915346,0.48600000143051153,0.0
Snob,1,1,5,5,29.500000476837158,13.983000251406805,0.4740000008605421,0.0
VooDoo Tactical,2,5,25,25,293.2600016593933,166.30958149166966,0.5671062557137603,0.4
Gatta,1,2,16,16,116.87999725341797,42.172188787036994,0.36081613430910425,0.16666666666666666
NYfashion101,1,1,3,3,11.979999542236328,6.996319741413295,0.5840000007301569,
Hot Sox,1,1,10,10,60.0,38.52000005543232,0.642000000923872,0.0
Peds,1,1,6,6,36.0,23.220000118017197,0.6450000032782555,0.0
COLDMASTER,1,5,33,33,307.72000455856323,161.31888210976388,0.5242391775639752,0.125
VIP BOUTIQUE,5,26,151,151,1815.4199752807617,1005.1057374518905,0.5536491561939804,0.3508771929824561
